gender,age,age_o,samerace,int_corr,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr,sinc,intel,fun,amb,shar,like,prob,dec,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,dec_o,match,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1
1,23.0,30.0,1,0.45,17.5,17.5,20.0,12.5,20.0,12.5,7.0,6.0,6.0,7.0,6.0,7.0,7.0,8.0,1,8.0,7.0,8.0,8.0,8.0,3.0,8.0,6.0,1,1,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,22.0,1,0.5,15.38,19.23,19.23,19.23,15.38,11.54,4.0,7.0,8.0,6.0,5.0,4.0,5.0,4.0,0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,5.0,1,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,22.0,1,0.05,16.0,20.0,18.0,20.0,18.0,8.0,5.0,8.0,8.0,7.0,5.0,5.0,7.0,5.0,0,10.0,8.0,8.0,10.0,9.0,9.0,9.0,9.0,0,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,26.0,1,0.53,19.61,15.69,17.65,15.69,17.65,13.73,3.0,3.0,5.0,7.0,6.0,6.0,4.0,1.0,0,9.0,9.0,8.0,9.0,7.0,8.0,8.0,4.0,1,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,23.0,1,0.36,15.38,17.31,19.23,19.23,11.54,17.31,3.0,7.0,7.0,2.0,6.0,3.0,4.0,2.0,0,9.0,7.0,6.0,4.0,9.0,2.0,6.0,2.0,0,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,31.0,0,0.03,14.58,16.67,20.83,18.75,16.67,12.5,6.0,8.0,8.0,7.0,8.0,5.0,7.0,4.0,0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,23.0,1,0.46,17.31,13.46,17.31,19.23,19.23,13.46,9.0,7.0,7.0,9.0,7.0,7.0,8.0,7.0,1,10.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,1,1,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,25.0,0,0.22,11.54,13.46,19.23,19.23,19.23,17.31,8.0,7.0,8.0,8.0,7.0,6.0,8.0,7.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,1,1,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,28.0,1,-0.13,16.36,16.36,18.18,18.18,16.36,14.55,6.0,8.0,8.0,7.0,9.0,7.0,7.0,6.0,0,10.0,8.0,8.0,9.0,9.0,6.0,9.0,7.0,1,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,27.0,0,0.2,14.29,18.37,18.37,16.33,18.37,14.29,8.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,1,8.0,7.0,8.0,7.0,8.0,6.0,7.0,7.0,1,1,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,23.0,25.0,0,0.34,15.52,17.24,17.24,17.24,17.24,15.52,6.0,7.0,6.0,7.0,6.0,6.0,6.0,9.0,0,9.0,8.0,10.0,8.0,9.0,7.0,8.0,6.0,1,0,25.64,15.38,17.95,20.51,10.26,10.26,10.0,10.0,10.0,10.0,10.0
1,26.0,24.0,1,0.57,16.0,16.0,20.0,16.0,18.0,14.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,0,10.0,8.0,7.0,7.0,9.0,6.0,7.0,5.0,1,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,27.0,1,-0.12,15.38,19.23,19.23,19.23,13.46,13.46,6.0,4.0,8.0,8.0,5.0,6.0,6.0,6.0,1,9.0,7.0,7.0,6.0,6.0,6.0,7.0,8.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,25.0,0,-0.1,17.65,17.65,17.65,15.69,15.69,15.69,5.0,7.0,7.0,6.0,5.0,3.0,3.0,4.0,0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,5.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,24.0,0,0.46,14.0,18.0,20.0,18.0,16.0,14.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1,7.0,7.0,7.0,7.0,7.0,3.0,5.0,4.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,23.0,0,-0.2,15.38,19.23,17.31,19.23,9.62,19.23,3.0,3.0,5.0,4.0,4.0,2.0,2.0,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,30.0,1,0.65,17.5,17.5,20.0,12.5,20.0,12.5,8.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,1,4.0,10.0,10.0,6.0,8.0,4.0,7.0,8.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,22.0,1,0.46,15.38,19.23,19.23,19.23,15.38,11.54,4.0,6.0,7.0,4.0,5.0,4.0,3.0,5.0,0,8.0,7.0,8.0,8.0,9.0,7.0,7.0,4.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,22.0,1,0.35,16.0,20.0,18.0,20.0,18.0,8.0,5.0,7.0,7.0,5.0,6.0,5.0,4.0,5.0,0,8.0,6.0,8.0,7.0,8.0,7.0,6.0,8.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,26.0,1,0.31,19.61,15.69,17.65,15.69,17.65,13.73,4.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,0,7.0,7.0,6.0,6.0,6.0,5.0,8.0,5.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,23.0,1,0.28,15.38,17.31,19.23,19.23,11.54,17.31,3.0,5.0,6.0,5.0,5.0,3.0,3.0,3.0,0,2.0,7.0,5.0,4.0,9.0,2.0,2.0,2.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,31.0,0,0.21,14.58,16.67,20.83,18.75,16.67,12.5,4.0,5.0,6.0,4.0,5.0,3.0,3.0,3.0,0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,1,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,23.0,1,0.24,17.31,13.46,17.31,19.23,19.23,13.46,8.0,8.0,7.0,9.0,8.0,8.0,9.0,7.0,1,8.0,10.0,7.0,9.0,7.0,8.0,8.0,9.0,1,1,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,25.0,0,-0.15,11.54,13.46,19.23,19.23,19.23,17.31,8.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,1,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,29.0,1,0.25,20.0,15.56,20.0,15.56,11.11,17.78,5.0,8.0,7.0,7.0,7.0,6.0,5.0,4.0,0,6.0,6.0,5.0,9.0,5.0,5.0,5.0,5.0,0,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,28.0,1,0.56,16.36,16.36,18.18,18.18,16.36,14.55,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,0,7.0,6.0,8.0,8.0,10.0,2.0,8.0,7.0,1,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,27.0,0,0.12,14.29,18.37,18.37,16.33,18.37,14.29,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,0,8.0,7.0,8.0,7.0,8.0,6.0,7.0,6.0,1,0,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,26.0,25.0,0,0.51,15.52,17.24,17.24,17.24,17.24,15.52,6.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,1,8.0,8.0,10.0,9.0,10.0,8.0,8.0,7.0,1,1,18.0,16.0,16.0,18.0,16.0,16.0,7.0,10.0,10.0,8.0,10.0
1,24.0,24.0,0,-0.05,16.0,16.0,20.0,16.0,18.0,14.0,6.0,7.0,6.0,4.0,6.0,5.0,5.0,3.0,0,7.0,10.0,10.0,6.0,10.0,5.0,6.0,4.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,27.0,0,0.26,15.38,19.23,19.23,19.23,13.46,13.46,6.0,6.0,6.0,7.0,6.0,5.0,6.0,5.0,1,8.0,9.0,10.0,5.0,5.0,5.0,6.0,6.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,24.0,0,0.63,14.0,18.0,20.0,18.0,16.0,14.0,5.0,6.0,6.0,6.0,7.0,5.0,5.0,3.0,0,7.0,7.0,7.0,7.0,7.0,4.0,5.0,5.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,23.0,1,0.02,15.38,19.23,17.31,19.23,9.62,19.23,6.0,9.0,7.0,3.0,8.0,4.0,5.0,7.0,1,8.0,8.0,8.0,8.0,8.0,5.0,6.0,6.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,30.0,0,0.02,17.5,17.5,20.0,12.5,20.0,12.5,6.0,6.0,7.0,4.0,7.0,4.0,4.0,1.0,0,5.0,9.0,9.0,4.0,9.0,4.0,6.0,8.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,22.0,0,-0.11,15.38,19.23,19.23,19.23,15.38,11.54,4.0,8.0,7.0,6.0,7.0,5.0,4.0,4.0,0,4.0,9.0,9.0,6.0,7.0,3.0,5.0,4.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,26.0,0,-0.08,19.61,15.69,17.65,15.69,17.65,13.73,4.0,7.0,5.0,5.0,4.0,4.0,4.0,4.0,0,2.0,6.0,5.0,2.0,3.0,2.0,4.0,8.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,23.0,0,0.64,15.38,17.31,19.23,19.23,11.54,17.31,6.0,7.0,7.0,4.0,7.0,6.0,5.0,4.0,1,5.0,9.0,9.0,5.0,5.0,5.0,6.0,6.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,31.0,0,0.85,14.58,16.67,20.83,18.75,16.67,12.5,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,1,7.0,8.0,9.0,9.0,7.0,7.0,7.0,6.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,23.0,0,-0.56,17.31,13.46,17.31,19.23,19.23,13.46,7.0,5.0,6.0,8.0,6.0,5.0,6.0,4.0,1,6.0,6.0,8.0,2.0,4.0,4.0,5.0,7.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,25.0,0,0.53,11.54,13.46,19.23,19.23,19.23,17.31,8.0,6.0,6.0,8.0,6.0,6.0,7.0,4.0,1,5.0,8.0,8.0,8.0,8.0,8.0,7.0,5.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,28.0,0,-0.21,16.36,16.36,18.18,18.18,16.36,14.55,6.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,1,7.0,10.0,10.0,6.0,10.0,6.0,7.0,7.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,27.0,0,0.14,14.29,18.37,18.37,16.33,18.37,14.29,7.0,6.0,7.0,7.0,6.0,6.0,6.0,4.0,1,6.0,10.0,10.0,6.0,10.0,6.0,6.0,8.0,1,1,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,24.0,25.0,0,0.09,15.52,17.24,17.24,17.24,17.24,15.52,7.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,1,6.0,8.0,9.0,7.0,7.0,6.0,6.0,7.0,0,0,17.24,10.34,20.69,13.79,13.79,24.14,5.0,8.0,7.0,4.0,8.0
1,28.0,24.0,1,0.33,16.0,16.0,20.0,16.0,18.0,14.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,3.0,0,8.0,9.0,8.0,6.0,7.0,7.0,7.0,6.0,1,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,27.0,1,0.49,15.38,19.23,19.23,19.23,13.46,13.46,8.0,9.0,7.0,9.0,5.0,5.0,7.0,7.0,1,8.0,8.0,9.0,9.0,8.0,6.0,7.0,9.0,1,1,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,24.0,0,0.04,14.0,18.0,20.0,18.0,16.0,14.0,4.0,8.0,8.0,5.0,4.0,3.0,3.0,3.0,0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,5.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,23.0,0,-0.43,15.38,19.23,17.31,19.23,9.62,19.23,3.0,4.0,5.0,2.0,2.0,2.0,3.0,4.0,0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,4.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,30.0,1,0.13,17.5,17.5,20.0,12.5,20.0,12.5,5.0,3.0,6.0,4.0,4.0,4.0,4.0,4.0,0,2.0,2.0,10.0,6.0,10.0,2.0,3.0,3.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,22.0,1,0.46,15.38,19.23,19.23,19.23,15.38,11.54,2.0,8.0,9.0,4.0,3.0,2.0,4.0,5.0,0,9.0,9.0,9.0,8.0,9.0,4.0,8.0,6.0,1,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,22.0,1,0.18,16.0,20.0,18.0,20.0,18.0,8.0,6.0,6.0,9.0,3.0,1.0,2.0,4.0,5.0,0,8.0,3.0,9.0,8.0,9.0,7.0,8.0,9.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,26.0,1,0.09,19.61,15.69,17.65,15.69,17.65,13.73,3.0,5.0,8.0,5.0,8.0,6.0,3.0,4.0,0,8.0,7.0,8.0,9.0,8.0,7.0,8.0,7.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,23.0,1,0.55,15.38,17.31,19.23,19.23,11.54,17.31,3.0,5.0,4.0,2.0,3.0,3.0,4.0,3.0,0,10.0,8.0,6.0,5.0,9.0,5.0,5.0,2.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,31.0,0,0.08,14.58,16.67,20.83,18.75,16.67,12.5,3.0,9.0,8.0,7.0,5.0,4.0,6.0,6.0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,23.0,1,0.17,17.31,13.46,17.31,19.23,19.23,13.46,8.0,5.0,5.0,8.0,3.0,6.0,6.0,3.0,1,7.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,25.0,0,-0.11,11.54,13.46,19.23,19.23,19.23,17.31,6.0,8.0,7.0,5.0,6.0,3.0,7.0,5.0,1,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,1,1,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,28.0,1,0.01,16.36,16.36,18.18,18.18,16.36,14.55,6.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0,7.0,8.0,9.0,7.0,10.0,4.0,7.0,6.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,27.0,0,0.04,14.29,18.37,18.37,16.33,18.37,14.29,4.0,8.0,7.0,4.0,4.0,3.0,5.0,4.0,0,7.0,7.0,9.0,8.0,9.0,7.0,8.0,7.0,1,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,28.0,25.0,0,0.05,15.52,17.24,17.24,17.24,17.24,15.52,6.0,8.0,5.0,8.0,5.0,7.0,5.0,5.0,1,8.0,9.0,10.0,8.0,10.0,7.0,7.0,7.0,0,0,21.62,21.62,24.32,16.22,8.11,8.11,8.0,7.0,10.0,5.0,10.0
1,42.0,24.0,1,-0.02,16.0,16.0,20.0,16.0,18.0,14.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,0,6.0,10.0,9.0,8.0,8.0,6.0,5.0,5.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,27.0,1,-0.43,15.38,19.23,19.23,19.23,13.46,13.46,8.0,7.0,7.0,7.0,6.0,5.0,7.0,4.0,1,6.0,7.0,6.0,6.0,6.0,5.0,5.0,8.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,24.0,0,0.35,14.0,18.0,20.0,18.0,16.0,14.0,7.0,6.0,7.0,6.0,5.0,5.0,6.0,4.0,1,7.0,7.0,7.0,6.0,7.0,3.0,4.0,5.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,23.0,0,0.4,15.38,19.23,17.31,19.23,9.62,19.23,9.0,8.0,8.0,7.0,5.0,6.0,7.0,4.0,1,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,30.0,1,0.1,17.5,17.5,20.0,12.5,20.0,12.5,8.0,6.0,6.0,5.0,5.0,6.0,7.0,3.0,1,2.0,4.0,4.0,4.0,10.0,4.0,2.0,8.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,25.0,1,-0.83,15.38,17.31,17.31,17.31,17.31,15.38,9.0,8.0,9.0,9.0,5.0,5.0,7.0,4.0,1,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0,1,1,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,22.0,1,0.04,15.38,19.23,19.23,19.23,15.38,11.54,7.0,6.0,7.0,5.0,5.0,3.0,3.0,2.0,0,5.0,9.0,8.0,8.0,8.0,5.0,5.0,6.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,22.0,1,0.36,16.0,20.0,18.0,20.0,18.0,8.0,7.0,7.0,8.0,7.0,5.0,4.0,7.0,3.0,1,4.0,6.0,6.0,7.0,7.0,3.0,3.0,5.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,26.0,1,0.01,19.61,15.69,17.65,15.69,17.65,13.73,5.0,8.0,8.0,7.0,7.0,3.0,3.0,3.0,0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,9.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,23.0,1,0.08,15.38,17.31,19.23,19.23,11.54,17.31,6.0,8.0,8.0,8.0,5.0,6.0,7.0,5.0,1,5.0,5.0,6.0,2.0,9.0,3.0,3.0,4.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,31.0,0,0.09,14.58,16.67,20.83,18.75,16.67,12.5,6.0,8.0,9.0,8.0,7.0,7.0,6.0,5.0,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,1,1,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,23.0,1,-0.19,17.31,13.46,17.31,19.23,19.23,13.46,9.0,7.0,7.0,7.0,6.0,7.0,8.0,5.0,1,4.0,7.0,6.0,4.0,4.0,4.0,4.0,9.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,25.0,0,0.31,11.54,13.46,19.23,19.23,19.23,17.31,9.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,1,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,1,1,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,28.0,1,0.25,16.36,16.36,18.18,18.18,16.36,14.55,9.0,7.0,7.0,7.0,5.0,7.0,8.0,4.0,1,6.0,9.0,8.0,9.0,8.0,8.0,8.0,9.0,1,1,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,27.0,0,0.31,14.29,18.37,18.37,16.33,18.37,14.29,7.0,6.0,6.0,6.0,6.0,7.0,6.0,3.0,1,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,42.0,25.0,0,0.21,15.52,17.24,17.24,17.24,17.24,15.52,9.0,8.0,8.0,8.0,6.0,8.0,9.0,5.0,1,5.0,8.0,8.0,7.0,7.0,8.0,6.0,6.0,0,0,24.32,24.32,18.92,16.22,8.11,8.11,6.0,6.0,6.0,6.0,6.0
1,30.0,24.0,0,-0.28,16.0,16.0,20.0,16.0,18.0,14.0,5.0,4.0,6.0,5.0,6.0,4.0,4.0,5.0,0,8.0,10.0,9.0,8.0,8.0,7.0,7.0,7.0,1,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,27.0,0,0.17,15.38,19.23,19.23,19.23,13.46,13.46,6.0,8.0,8.0,8.0,4.0,6.0,8.0,6.0,1,6.0,10.0,9.0,8.0,10.0,9.0,9.0,9.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,24.0,0,0.43,14.0,18.0,20.0,18.0,16.0,14.0,9.0,5.0,6.0,6.0,6.0,9.0,8.0,10.0,1,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1,1,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,23.0,0,0.04,15.38,19.23,17.31,19.23,9.62,19.23,3.0,6.0,5.0,1.0,7.0,5.0,3.0,5.0,0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,30.0,0,0.39,17.5,17.5,20.0,12.5,20.0,12.5,9.0,4.0,6.0,6.0,6.0,7.0,7.0,5.0,1,3.0,3.0,3.0,8.0,8.0,2.0,3.0,7.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,25.0,0,-0.34,15.38,17.31,17.31,17.31,17.31,15.38,6.0,6.0,6.0,5.0,7.0,8.0,5.0,7.0,0,8.0,8.0,8.0,7.0,8.0,3.0,6.0,4.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,22.0,0,0.24,15.38,19.23,19.23,19.23,15.38,11.54,6.0,6.0,7.0,4.0,6.0,4.0,5.0,6.0,0,6.0,8.0,8.0,9.0,8.0,6.0,7.0,3.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,22.0,0,0.07,16.0,20.0,18.0,20.0,18.0,8.0,8.0,8.0,8.0,5.0,5.0,6.0,7.0,4.0,1,5.0,5.0,8.0,6.0,9.0,4.0,4.0,8.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,26.0,0,0.24,19.61,15.69,17.65,15.69,17.65,13.73,6.0,3.0,6.0,7.0,10.0,6.0,5.0,7.0,0,7.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,23.0,0,0.71,15.38,17.31,19.23,19.23,11.54,17.31,7.0,6.0,8.0,6.0,6.0,4.0,6.0,6.0,1,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,31.0,0,0.71,14.58,16.67,20.83,18.75,16.67,12.5,5.0,9.0,9.0,8.0,7.0,8.0,7.0,8.0,0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,1,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,23.0,0,-0.31,17.31,13.46,17.31,19.23,19.23,13.46,7.0,4.0,5.0,7.0,8.0,4.0,5.0,5.0,0,4.0,5.0,4.0,6.0,5.0,4.0,5.0,9.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,25.0,0,0.62,11.54,13.46,19.23,19.23,19.23,17.31,8.0,8.0,7.0,9.0,6.0,7.0,8.0,8.0,1,5.0,9.0,9.0,7.0,8.0,7.0,6.0,5.0,1,1,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,28.0,0,-0.2,16.36,16.36,18.18,18.18,16.36,14.55,7.0,5.0,6.0,5.0,7.0,7.0,6.0,5.0,0,7.0,8.0,9.0,7.0,10.0,8.0,7.0,7.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,27.0,1,0.35,14.29,18.37,18.37,16.33,18.37,14.29,6.0,8.0,7.0,6.0,7.0,10.0,5.0,10.0,1,7.0,7.0,7.0,8.0,7.0,7.0,8.0,10.0,1,1,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
1,30.0,25.0,1,0.4,15.52,17.24,17.24,17.24,17.24,15.52,7.0,7.0,7.0,6.0,7.0,5.0,6.0,6.0,0,6.0,10.0,10.0,10.0,8.0,7.0,7.0,6.0,0,0,18.42,21.05,21.05,15.79,10.53,13.16,8.0,8.0,9.0,8.0,3.0
